code,name,market,foreign_net,sitc_net
6213,聯茂,TSE,1254123,1643000
8028,昇陽半導體,TSE,1947075,596000
3090,日電貿,TSE,5332894,-2898000
3714,富采,TSE,2556799,0
6443,元晶,TSE,2195368,0
2375,凱美,TSE,2150418,46000
2601,益航,TSE,2133000,0
9945,潤泰新,TSE,2161827,0
3715,定穎投控,TSE,2355795,-126000
8039,台虹,TSE,-370763,1966000
2485,兆赫,TSE,2094821,-144000
2504,國產,TSE,1838053,-19000
2633,台灣高鐵,TSE,1838283,-18000
2201,裕隆,TSE,2340352,-529000
2472,立隆電,TSE,2097212,-313000
2646,星宇航空,TSE,1670172,0
2483,百容,TSE,1623710,0
1210,大成,TSE,1662300,-263000
2357,華碩,TSE,1263384,-208358
2305,全友,TSE,1461312,22000
2630,亞航,TSE,1580393,0
6834,天二科技,TSE,1427000,27000
3005,神基,TSE,1992307,-724000
2478,大毅,TSE,1391000,57000
6141,柏承,TSE,1409900,0
1718,中纖,TSE,1507000,1000
2615,萬海,TSE,2320767,-791707
2912,統一超,TSE,15022,1390738
2356,英業達,TSE,8131996,-7344588
3532,台勝科,TSE,1000654,354000
1308,亞聚,TSE,1327964,0
2903,遠百,TSE,1335079,0
6919,康霈*,TSE,1430588,0
8261,富鼎,TSE,1220320,36000
2426,鼎元,TSE,1563973,0
6177,達麗,TSE,1209489,0
1808,潤隆,TSE,1141828,0
8046,南電,TSE,983815,82079
1709,和益,TSE,891295,0
2464,盟立,TSE,1218872,0
3034,聯詠,TSE,1780619,-984873
2889,國票金,TSE,1065588,-62000
6277,宏正,TSE,985865,34000
1809,中釉,TSE,990005,0
2368,金像電,TSE,1062007,13462
1229,聯華,TSE,164181,877000
2399,映泰,TSE,1056054,-85000
9939,宏全,TSE,813691,170000
6525,捷敏-KY,TSE,1027171,31000
2101,南港,TSE,892306,0
2915,潤泰全,TSE,1138912,1000
1215,卜蜂,TSE,1009900,-87000
2455,全新,TSE,860891,47000
2855,統一證,TSE,388676,443000
6271,同欣電,TSE,1450786,-368000
2208,台船,TSE,741001,0
6449,鈺邦,TSE,720387,44000
9917,中保科,TSE,539219,217000
9907,統一實,TSE,1802000,-1054000
2006,東和鋼鐵,TSE,736350,9407
3189,景碩,TSE,1165953,-145616
2014,中鴻,TSE,730001,0
2379,瑞昱,TSE,1268672,-796530
6706,惠特,TSE,900365,0
9921,巨大,TSE,578957,1000
2605,新興,TSE,668939,168000
3645,達邁,TSE,732833,-61000
4919,新唐,TSE,781838,2000
2501,國建,TSE,342882,333000
3703,欣陸,TSE,240000,395000
3029,零壹,TSE,615059,0
2547,日勝生,TSE,541940,0
1528,恩德,TSE,658000,-69000
2302,麗正,TSE,523080,39000
1708,東鹼,TSE,508300,100000
2103,台橡,TSE,1273919,-410000
2428,興勤,TSE,627517,-38000
6209,今國光,TSE,780822,0
2527,宏璟,TSE,475898,78000
6197,佳必琪,TSE,565010,35000
5534,長虹,TSE,583922,0
2539,櫻花建,TSE,707920,-162000
6414,樺漢,TSE,692458,2000
6405,悅城,TSE,502106,0
3605,宏致,TSE,678642,0
1563,巧新,TSE,347099,0
2511,太子,TSE,508653,0
2458,義隆,TSE,558434,82000
2355,敬鵬,TSE,949242,-188000
4956,光鋐,TSE,550000,-42000
4927,泰鼎-KY,TSE,467420,0
6155,鈞寶,TSE,411267,31000
1514,亞力,TSE,499516,0
1905,華紙,TSE,686200,-244000
1476,儒鴻,TSE,798151,-351298
4960,誠美材,TSE,432000,0
3701,大眾控,TSE,404990,0
4977,眾達-KY,TSE,521887,-41000
6166,凌華,TSE,396340,0
6446,藥華藥,TSE,505867,-82603
4989,榮科,TSE,416400,0
9941,裕融,TSE,414666,-10000
1907,永豐餘,TSE,445443,11700
3048,益登,TSE,437431,0
3535,晶彩科,TSE,390082,0
1217,愛之味,TSE,381000,0
8222,寶一,TSE,356000,0
3550,聯穎,TSE,327553,40000
4536,拓凱,TSE,363986,2000
6214,精誠,TSE,375351,-2925
2383,台光電,TSE,249692,39249
6226,光鼎,TSE,350650,1000
6573,虹揚-KY,TSE,331499,0
2548,華固,TSE,501699,-94000
2727,王品,TSE,406094,1000
2530,華建,TSE,323000,0
4551,智伸科,TSE,212220,130000
4967,十銓,TSE,390590,24000
6477,安集,TSE,306901,0
2023,燁輝,TSE,210534,0
3406,玉晶光,TSE,363481,3000
1604,聲寶,TSE,324000,0
5434,崇越,TSE,-14580,362466
1477,聚陽,TSE,306651,1000
4949,有成精密,TSE,345425,-28000
1909,榮成,TSE,269588,0
8016,矽創,TSE,221400,90000
2106,建大,TSE,302280,0
6890,來億-KY,TSE,289780,0
8464,億豐,TSE,281678,6857
6742,澤米,TSE,269000,0
3036,文曄,TSE,3092830,-3152752
2608,嘉里大榮,TSE,245082,0
1467,南緯,TSE,240000,0
2342,茂矽,TSE,230369,0
2540,愛山林,TSE,260888,0
9946,三發地產,TSE,160739,68000
2347,聯強,TSE,4619771,-5269000
3717,聯嘉投控,TSE,230782,0
8476,台境*,TSE,174000,52000
5522,遠雄,TSE,423273,-230000
2495,普安,TSE,324293,0
3312,弘憶股,TSE,270845,0
2351,順德,TSE,464696,-72000
3135,凌航,TSE,207452,0
2258,鴻華先進-創,TSE,213000,0
9934,成霖,TSE,216679,0
6605,帝寶,TSE,206820,4000
2534,宏盛,TSE,212000,0
6272,驊陞,TSE,199999,0
2491,吉祥全,TSE,171000,24000
3055,蔚華科,TSE,202645,0
6426,統新,TSE,263187,0
2427,三商電,TSE,153410,0
6719,力智,TSE,267639,0
6224,聚鼎,TSE,194400,0
6491,晶碩,TSE,213121,-23000
1582,信錦,TSE,337296,-63000
2905,三商,TSE,106990,0
8341,日友,TSE,141089,38000
3443,創意,TSE,136355,44631
2015,豐興,TSE,67926,105000
9940,信義,TSE,157250,0
4155,訊映,TSE,138478,0
6205,詮欣,TSE,160900,0
2207,和泰車,TSE,439465,-275468
9933,中鼎,TSE,611945,-445986
6409,旭隼,TSE,87504,85485
1506,正道,TSE,131300,0
5388,中磊,TSE,255499,0
1447,力鵬,TSE,-25406,174000
2546,根基,TSE,77000,65000
1537,廣隆,TSE,147261,1000
1522,堤維西,TSE,138000,0
2706,第一店,TSE,154000,0
4739,康普,TSE,212032,0
2849,安泰銀,TSE,139000,0
2908,特力,TSE,126564,0
2923,鼎固-KY,TSE,133001,0
1455,集盛,TSE,128000,0
2528,皇普,TSE,135850,0
1219,福壽,TSE,139000,0
1519,華城,TSE,202266,-31019
1732,毛寶,TSE,131000,0
8454,富邦媒,TSE,250588,-121435
3437,榮創,TSE,128000,0
6024,群益期,TSE,4015,125000
2395,研華,TSE,-340996,491171
6861,睿生光電,TSE,122388,0
6598,ABC-KY,TSE,124000,0
3017,奇鋐,TSE,-132482,252619
2597,潤弘,TSE,110480,9585
5907,大洋-KY,TSE,120000,0
6592,和潤企業,TSE,430893,-308000
1444,力麗,TSE,-320290,361000
2492,華新科,TSE,201049,11000
1305,華夏,TSE,118778,0
6585,鼎基,TSE,100000,9000
6589,台康生技,TSE,119641,0
4807,日成-KY,TSE,91596,0
1342,八貫,TSE,95064,16000
5515,建國,TSE,16498,54000
6830,汎銓,TSE,118588,0
7610,聯友金屬-創,TSE,107761,0
4540,全球傳動,TSE,101470,0
1702,南僑,TSE,104385,0
2038,海光,TSE,100200,0
6790,永豐實,TSE,59000,41000
2616,山隆,TSE,102000,0
8033,雷虎,TSE,152184,66000
9930,中聯資源,TSE,78000,21000
3056,富華新,TSE,95000,0
9925,新保,TSE,93140,0
9911,櫻花,TSE,93755,5000
6416,瑞祺電通,TSE,67001,0
1463,強盛新,TSE,93000,0
9908,大台北,TSE,95000,0
2929,淘帝-KY,TSE,77000,0
4133,亞諾法,TSE,78000,0
1590,亞德客-KY,TSE,18553,93000
6670,復盛應用,TSE,180913,-90000
2316,楠梓電,TSE,71094,68000
2753,八方雲集,TSE,88000,1000
6753,龍德造船,TSE,277312,0
8404,百和興業-KY,TSE,86101,0
3008,大立光,TSE,102072,55110
1419,新紡,TSE,-4000,86000
3138,耀登,TSE,86884,0
1597,直得,TSE,129275,-38000
1103,嘉泥,TSE,76000,0
2404,漢唐,TSE,253104,-88000
4736,泰博,TSE,52231,28000
1110,東泥,TSE,67000,0
1806,冠軍,TSE,75000,0
1234,黑松,TSE,70000,0
6472,保瑞,TSE,155956,-2000
2506,太設,TSE,71000,0
2415,錩新,TSE,28000,37000
2466,冠西電,TSE,-11070,67000
2545,皇翔,TSE,69923,0
1464,得力,TSE,64000,0
8210,勤誠,TSE,54961,30000
6183,關貿,TSE,21000,43000
8374,羅昇,TSE,75157,0
2072,世紀風電,TSE,63000,0
9926,新海,TSE,61000,0
4104,佳醫,TSE,78956,0
9802,鈺齊-KY,TSE,192683,-132000
6533,晶心科,TSE,51109,0
1231,聯華食,TSE,56600,0
1416,廣豐,TSE,58000,0
2442,新美齊,TSE,56000,0
2701,萬企,TSE,58000,0
1598,岱宇,TSE,57077,0
6949,沛爾生醫-創,TSE,50795,0
1532,勤美,TSE,55000,0
8462,柏文,TSE,47178,3000
2524,京城,TSE,42000,0
2509,全坤建,TSE,36000,0
2008,高興昌,TSE,46000,0
2707,晶華,TSE,45063,4000
8104,錸寶,TSE,45484,0
8438,昶昕,TSE,39000,0
3266,昇陽,TSE,42000,0
4108,懷特,TSE,42999,0
4178,永笙-KY,TSE,40000,0
2115,六暉-KY,TSE,45000,0
7740,熙特爾-創,TSE,42000,0
8478,東哥遊艇,TSE,41135,0
3004,豐達科,TSE,44926,0
6958,日盛台駿,TSE,37000,0
1529,樂事綠能,TSE,34700,0
4764,雙鍵,TSE,71084,0
2247,汎德永業,TSE,15574,23000
3022,威強電,TSE,60099,0
2468,華經,TSE,32000,0
9905,大華,TSE,31000,0
2243,宏旭-KY,TSE,14690,-2000
6515,穎崴,TSE,353012,-320000
6606,建德工業,TSE,28000,0
5243,乙盛-KY,TSE,28279,4000
9918,欣天然,TSE,33000,0
5525,順天,TSE,27000,0
8411,福貞-KY,TSE,33000,0
1437,勤益控,TSE,37000,0
2910,統領,TSE,33000,0
9942,茂順,TSE,11526,2000
1414,東和,TSE,25000,0
8162,微矽電子-創,TSE,17095,0
9924,福興,TSE,32400,0
6281,全國電,TSE,30322,0
4438,廣越,TSE,32000,0
2227,裕日車,TSE,28000,0
1451,年興,TSE,28000,0
1615,大山,TSE,-28000,56000
3679,新至陞,TSE,26258,0
2248,華勝-KY,TSE,26001,0
6581,鋼聯,TSE,29000,0
2637,慧洋-KY,TSE,35218,69000
6768,志強-KY,TSE,162200,-125000
5538,東明-KY,TSE,29000,0
1235,興泰,TSE,25000,0
4414,如興,TSE,28000,0
2705,六福,TSE,23000,0
2423,固緯,TSE,-42000,42000
3607,谷崧,TSE,-1618,0
1457,宜進,TSE,29000,0
8481,政伸,TSE,21000,0
1736,喬山,TSE,21130,0
2231,為升,TSE,56500,0
5288,豐祥-KY,TSE,23032,1000
1568,倉佑,TSE,-37300,0
6933,AMAX-KY,TSE,23981,0
1439,雋揚,TSE,21000,0
1456,怡華,TSE,23000,0
1203,味王,TSE,24000,0
6952,大武山,TSE,23000,0
1734,杏輝,TSE,21991,0
3694,海華,TSE,33352,0
7803,雲象科技-創,TSE,-6000,0
2484,希華,TSE,19144,67000
9944,新麗,TSE,19000,0
9937,全國,TSE,19000,0
2477,美隆電,TSE,21995,0
2029,盛餘,TSE,23012,0
1474,弘裕,TSE,18000,0
4440,宜新實業,TSE,18000,0
5531,鄉林,TSE,8905,0
3296,勝德,TSE,19000,0
2723,美食-KY,TSE,72000,-53000
1722,台肥,TSE,16563,13000
1731,美吾華,TSE,20000,0
2702,華園,TSE,17000,0
6965,中傑-KY,TSE,16000,0
6988,威力暘-創,TSE,11000,0
7786,東方風能,TSE,12456,0
6184,大豐電,TSE,17000,0
8940,新天地,TSE,15000,0
1454,台富,TSE,18000,0
2028,威致,TSE,17000,0
6969,成信實業*-創,TSE,-5000,0
1321,大洋,TSE,21000,0
1903,士紙,TSE,17000,0
2373,震旦行,TSE,17000,0
1617,榮星,TSE,15000,0
3702,大聯大,TSE,-1277389,112000
3447,展達,TSE,16001,0
3557,嘉威,TSE,17000,0
6887,寶綠特-KY,TSE,17000,0
6655,科定,TSE,16000,0
2607,榮運,TSE,19670,0
2348,海悅,TSE,33459,0
1726,永記,TSE,-32000,47000
1220,台榮,TSE,14000,0
3164,景岳,TSE,13000,0
2480,敦陽科,TSE,-13824,30000
1109,信大,TSE,16000,0
1527,鑽全,TSE,14418,0
1452,宏益,TSE,11000,0
3150,鈺寶-創,TSE,4000,0
6792,詠業,TSE,-2000,0
8442,威宏-KY,TSE,10000,0
3528,安馳,TSE,14000,0
4994,傳奇,TSE,11000,0
1583,程泰,TSE,7000,0
6885,全福生技,TSE,14000,0
6934,心誠鎂,TSE,13000,0
7760,享溫馨,TSE,2000,0
5471,松翰,TSE,-44707,0
7736,虎山,TSE,11000,0
1531,高林股,TSE,13000,0
2762,世界健身-KY,TSE,9000,0
2417,圓剛,TSE,7020,0
2109,華豐,TSE,12000,0
1614,三洋電,TSE,5000,0
1473,台南,TSE,11000,0
1626,艾美特-KY,TSE,11000,0
1225,福懋油,TSE,10139,0
7750,新代,TSE,12195,0
1236,宏亞,TSE,12001,0
1413,宏洲,TSE,10000,0
4581,光隆精密-KY,TSE,10000,0
6955,邦睿生技-創,TSE,9000,0
6794,向榮生技,TSE,9000,0
3059,華晶科,TSE,178078,0
2712,遠雄來,TSE,9000,0
2433,互盛電,TSE,10000,0
4148,全宇生技-KY,TSE,7000,0
1525,江申,TSE,7000,0
1441,大東,TSE,8000,0
1470,大統新創,TSE,9000,0
1475,業旺,TSE,9000,0
8467,波力-KY,TSE,9000,0
9929,秋雨,TSE,9000,0
6951,青新-創,TSE,4000,0
2488,漢平,TSE,6632,0
6658,聯策,TSE,114440,-14000
7818,溢泰實業,TSE,3000,0
4557,永新-KY,TSE,8000,0
4426,利勤,TSE,5000,0
1201,味全,TSE,17001,0
4569,六方科-KY,TSE,6000,0
6937,天虹,TSE,55250,0
7791,皇家可口,TSE,5000,0
6614,資拓宏宇,TSE,7000,0
8463,潤泰材,TSE,5000,0
2450,神腦,TSE,3000,0
2496,卓越,TSE,7000,0
2901,欣欣,TSE,6000,0
1443,立益物流,TSE,5000,0
1315,達新,TSE,5000,0
1730,花仙子,TSE,6000,0
1906,寶隆,TSE,3000,0
4582,聚恆-創,TSE,6020,0
2722,夏都,TSE,9000,0
2434,統懋,TSE,5000,0
1468,昶和,TSE,1000,0
8488,吉源-KY,TSE,8000,0
6666,羅麗芬-KY,TSE,5000,0
7822,倍利科,TSE,5000,0
1445,大宇,TSE,4999,0
8487,愛爾達-創,TSE,4000,0
1438,三地開發,TSE,3000,0
6625,必應,TSE,6000,0
2059,川湖,TSE,-46022,17161
1410,南染,TSE,3000,0
1453,大將,TSE,3000,0
1512,瑞利,TSE,4000,0
6754,匯僑設計,TSE,6000,0
2614,東森,TSE,3988,0
2364,倫飛,TSE,5055,0
6908,宏碁遊戲-創,TSE,3000,0
3543,州巧,TSE,-2536,0
7768,頌勝科技,TSE,4002,0
1323,永裕,TSE,2001,0
5007,三星,TSE,10000,-9000
2904,匯僑,TSE,3000,0
2939,永邑-KY,TSE,2000,0
3432,台端,TSE,4000,0
6201,亞弘電,TSE,2000,0
9912,偉聯,TSE,3000,0
6722,輝創,TSE,2999,0
1418,東華,TSE,4000,0
1472,三洋實業,TSE,2000,0
2024,志聯,TSE,3000,0
3021,鴻名,TSE,-33000,0
2432,倚天酷碁-創,TSE,-1000,0
4439,冠星-KY,TSE,2000,0
6674,鋐寶科技,TSE,1000,0
6936,永鴻生技,TSE,2000,0
7705,三商餐飲,TSE,3000,0
8367,建新國際,TSE,3000,0
9931,欣高,TSE,2000,0
8466,美吉吉-KY,TSE,-2000,0
3705,永信,TSE,81910,-80000
2642,宅配通,TSE,-4000,0
1340,勝悅-KY,TSE,-11000,0
1805,寶徠,TSE,-2000,0
8443,阿瘦,TSE,2000,0
5906,台南-KY,TSE,2000,0
6921,嘉雨思-創,TSE,-3001,0
2838,聯邦銀,TSE,63744,-79000
2114,鑫永銓,TSE,-949,0
2254,巨鎧精密-創,TSE,-3000,0
1541,錩泰,TSE,-1000,0
1417,嘉裕,TSE,-1000,0
1465,偉全,TSE,2000,0
3052,夆典,TSE,2000,0
3168,眾福科,TSE,4000,0
6671,三能-KY,TSE,1000,0
8482,商億-KY,TSE,1000,0
2945,三商家購,TSE,-5001,0
2543,皇昌,TSE,-11134,0
6924,榮惠-KY創,TSE,-3000,0
8114,振樺電,TSE,7070,3000
7631,聚賢研發-創,TSE,-6000,0
1256,鮮活果汁-KY,TSE,-2615,0
2514,龍邦,TSE,-12000,0
3018,隆銘綠能,TSE,80,0
5203,訊連,TSE,-167,0
1341,富林-KY,TSE,0,0
9928,中視,TSE,0,0
6657,華安,TSE,-1,0
2482,連宇,TSE,998,0
1339,昭輝,TSE,3000,0
6534,正瀚-創,TSE,-3700,0
2013,中鋼構,TSE,29000,-30000
6431,光麗-KY,TSE,-1000,0
2535,達欣工,TSE,-26447,6000
2380,虹光,TSE,-960,0
2430,燦坤,TSE,-3999,0
5546,永固-KY,TSE,-3000,0
7732,金興精密,TSE,5000,0
1310,台苯,TSE,-103000,0
6464,台數科,TSE,-1569,0
6582,申豐,TSE,-2000,0
6641,基士德-KY,TSE,-5000,0
6796,晉弘,TSE,-4000,0
8429,金麗-KY,TSE,-2000,0
3669,圓展,TSE,-2000,0
3593,力銘,TSE,-2000,0
4190,佐登-KY,TSE,-7000,0
3494,誠研,TSE,-2000,0
1459,聯發,TSE,-2001,0
3130,一零四,TSE,-4500,0
1587,吉茂,TSE,-6999,0
2425,承啟,TSE,-117550,33000
4737,華廣,TSE,2006,0
4930,燦星網,TSE,-4000,0
1324,地球,TSE,-2000,0
7823,奧義賽博-KY創,TSE,-5000,0
5215,科嘉-KY,TSE,-6000,0
3016,嘉晶,TSE,-2390,0
6771,平和環保-創,TSE,-3930,0
6645,金萬林-創,TSE,-7000,0
2505,國揚,TSE,-1000,0
5244,弘凱,TSE,-4000,0
1817,凱撒衛,TSE,-6001,0
1712,興農,TSE,-13000,10000
5306,桂盟,TSE,-3916,0
1521,大億,TSE,-5000,0
7765,中華資安,TSE,-6000,0
1227,佳格,TSE,-21,0
3054,立萬利,TSE,-2000,0
1530,亞崴,TSE,-9000,0
8201,無敵,TSE,-10823,0
2012,春雨,TSE,-11000,0
1535,中宇,TSE,-8000,0
1423,利華,TSE,-9000,0
2832,台產,TSE,-21462,0
4583,台灣精銳,TSE,-9787,0
6807,峰源-KY,TSE,-8000,0
5533,皇鼎,TSE,-5000,0
6504,南六,TSE,-10000,0
1558,伸興,TSE,-9536,0
9902,台火,TSE,-9000,0
6916,華凌,TSE,-13000,0
1233,天仁,TSE,-12000,0
2438,翔耀,TSE,-22000,0
4552,力達-KY,TSE,-10000,0
4195,基米-創,TSE,-13708,0
4999,鑫禾,TSE,-9000,0
2704,國賓,TSE,-12000,0
2314,台揚,TSE,-11000,0
6451,訊芯-KY,TSE,16769,-22000
4137,麗豐-KY,TSE,-12000,2000
6918,愛派司,TSE,-14900,0
1737,臺鹽,TSE,-17000,0
1516,川飛,TSE,-12000,0
9927,泰銘,TSE,-12616,0
7722,LINEPAY,TSE,-18542,8000
6136,富爾特,TSE,-14000,0
1725,元禎,TSE,-18000,0
6165,浪凡,TSE,-13698,0
6906,現觀科,TSE,-21000,0
4771,望隼,TSE,-14879,0
1786,科妍,TSE,2000,0
5283,禾聯碩,TSE,-17136,0
1733,五鼎,TSE,-19599,0
4766,南寶,TSE,-46708,33000
2424,隴華,TSE,-17000,0
2069,運錩,TSE,-21000,0
3308,聯德,TSE,-19001,0
6526,達發,TSE,-41611,21000
1783,和康生,TSE,-29000,0
6230,尼得科超眾,TSE,-16001,0
3002,歐格,TSE,-29800,0
2613,中櫃,TSE,-20000,0
6931,青松健康,TSE,-21000,0
1776,展宇,TSE,-29000,0
4169,泰宗,TSE,-21000,0
7795,長廣,TSE,-26551,0
6283,淳安,TSE,-20000,0
2239,英利-KY,TSE,-22000,0
3563,牧德,TSE,86497,-23000
1533,車王電,TSE,-31000,0
7821,神數,TSE,-23000,0
6902,GOGOLOOK,TSE,-21000,0
8249,菱光,TSE,-33250,0
6591,動力-KY,TSE,-26025,0
2102,泰豐,TSE,72080,-100000
2025,千興,TSE,-32000,0
1337,再生-KY,TSE,-23000,0
4119,旭富,TSE,-24000,0
8499,鼎炫-KY,TSE,-25001,0
3419,譁裕,TSE,-23000,0
6838,台新藥,TSE,-25001,0
9943,好樂迪,TSE,-24000,0
4572,駐龍,TSE,-27048,0
9906,欣巴巴,TSE,-25000,0
6128,上福,TSE,-25000,0
4562,穎漢,TSE,-24000,0
3040,遠見,TSE,-6999,-21000
8021,尖點,TSE,-111132,74000
6957,裕慶-KY,TSE,-28000,0
6862,三集瑞-KY,TSE,-1235,0
1460,宏遠,TSE,-30530,0
1338,廣華-KY,TSE,-29000,0
6928,攸泰科技,TSE,-49000,0
5269,祥碩,TSE,-89980,109000
1752,南光,TSE,-31000,0
2413,環科,TSE,-33005,0
4571,鈞興-KY,TSE,-26593,1000
4942,嘉彰,TSE,-30000,0
3311,閎暉,TSE,-56000,0
2033,佳大,TSE,-32999,0
3057,喬鼎,TSE,-33000,0
2007,燁興,TSE,-38001,0
7730,暉盛-創,TSE,-40000,0
6835,圓裕,TSE,-41000,0
2611,志信,TSE,-43000,0
1707,葡萄王,TSE,29765,-69000
5292,華懋,TSE,-18800,-15000
7769,鴻勁,TSE,-54305,9021
6805,富世達,TSE,-18210,-14000
6743,安普新,TSE,-65600,0
5285,界霖,TSE,-36108,0
2414,精技,TSE,-115000,44000
2739,寒舍,TSE,-43000,0
4560,強信-KY,TSE,-42000,0
4106,雃博,TSE,-41000,0
2431,聯昌,TSE,-44898,0
3652,精聯,TSE,-65000,0
6923,中台,TSE,-37950,0
6115,鎰勝,TSE,-47000,0
7749,意騰-KY,TSE,-49124,0
6689,伊雲谷,TSE,-52000,0
2520,冠德,TSE,-42284,0
6914,阜爾運通,TSE,-51632,0
4164,承業醫,TSE,-52000,0
1720,生達,TSE,-57000,4000
4441,振大環球,TSE,-55646,0
2850,新產,TSE,-59058,5000
1524,耿鼎,TSE,-61943,0
2748,雲品,TSE,-51000,0
7711,永擎,TSE,-54207,0
5484,慧友,TSE,-36001,-25000
3092,鴻碩,TSE,-71000,0
1446,宏和,TSE,-65000,0
4976,佳凌,TSE,-59121,0
2516,新建,TSE,-89000,0
2537,聯上發,TSE,-61653,0
3596,智易,TSE,-30690,0
9935,慶豐富,TSE,-69999,0
6668,中揚光,TSE,-75000,0
1713,國化,TSE,-62000,0
2031,新光鋼,TSE,-58000,0
3338,泰碩,TSE,-66972,0
8072,陞泰,TSE,-66001,0
1539,巨庭,TSE,-72000,0
4555,氣立,TSE,-83000,0
3043,科風,TSE,-68000,0
6117,迎廣,TSE,-64000,0
7827,漢康-KY創,TSE,-78781,0
1325,恆大,TSE,-71850,0
3032,偉訓,TSE,-61000,0
6863,永道-KY,TSE,-85020,0
1904,正隆,TSE,-85731,0
6854,錼創科技-KY創,TSE,-74958,0
2820,華票,TSE,-119690,0
3321,同泰,TSE,-149000,0
2390,云辰,TSE,-86311,0
4588,玖鼎電力,TSE,-78187,0
3716,中化控股,TSE,-79000,0
4935,茂林-KY,TSE,-80000,0
1735,日勝化,TSE,-50000,-21000
2250,IKKA-KY,TSE,-81000,0
1616,億泰,TSE,-81000,0
1104,環泥,TSE,-78000,0
2816,旺旺保,TSE,-83000,0
3504,揚明光,TSE,-79965,0
2228,劍麟,TSE,-82108,0
2429,銘旺科,TSE,-98231,0
5706,鳳凰,TSE,-82000,0
7721,微程式,TSE,-83000,0
3617,碩天,TSE,-67000,0
6192,巨路,TSE,-92000,3000
3038,全台,TSE,-85897,0
1466,聚隆,TSE,-88990,0
2471,資通,TSE,-88000,0
1723,中碳,TSE,-50698,0
6541,泰福-KY,TSE,-92000,0
3622,洋華,TSE,-82198,0
6782,視陽,TSE,-115801,0
6558,興能高,TSE,-91425,0
3257,虹冠電,TSE,-127000,0
2731,雄獅,TSE,-99000,4986
6698,旭暉應材,TSE,-106800,0
6873,泓德能源,TSE,-81132,0
3229,晟鈦,TSE,-94000,0
3046,建碁,TSE,-99674,0
9955,佳龍,TSE,-100000,0
2911,麗嬰房,TSE,-95000,0
6781,AES-KY,TSE,-55611,0
1449,佳和,TSE,-99540,0
1432,大魯閣,TSE,-103564,0
4585,達明,TSE,-102540,0
1760,寶齡富錦,TSE,-107000,0
6112,邁達特,TSE,-98000,0
3025,星通,TSE,-112000,0
6756,威鋒電子,TSE,-120000,0
3533,嘉澤,TSE,-37486,-44767
6715,嘉基,TSE,-83000,-17000
5284,jpp-KY,TSE,-74834,0
4576,大銀微系統,TSE,-78394,0
1307,三芳,TSE,-109955,0
1442,名軒,TSE,-118625,0
3592,瑞鼎,TSE,99162,-218000
2108,南帝,TSE,-257058,142000
3049,精金,TSE,-74505,0
2020,美亞,TSE,-120000,0
1721,三晃,TSE,-127791,0
2233,宇隆,TSE,-76123,0
5258,虹堡,TSE,-125100,0
6776,展碁國際,TSE,-141050,0
1773,勝一,TSE,-136239,7000
3024,憶聲,TSE,-180688,0
3013,晟銘電,TSE,-4296,0
5225,東科-KY,TSE,-124815,0
4590,富田-創,TSE,-127000,0
3686,達能,TSE,-128000,0
6552,易華電,TSE,-139000,0
3416,融程電,TSE,-112028,0
6152,百一,TSE,-132116,0
2459,敦吉,TSE,-132000,0
2453,凌群,TSE,-152000,0
