code,name,market,foreign_net,sitc_net
2409,友達,TSE,188929276,-7532
2618,長榮航,TSE,33990125,-1902792
3045,台灣大,TSE,24916183,-18570
2408,南亞科,TSE,15430000,3250000
2887,台新新光金,TSE,6126575,13124355
2353,宏碁,TSE,14906395,-2882522
2884,玉山金,TSE,11749381,362772
2324,仁寶,TSE,10471636,27065
8150,南茂,TSE,9364709,-1000
3006,晶豪科,TSE,8259183,-4000
6202,盛群,TSE,8459980,0
5880,合庫金,TSE,7583059,-69334
2495,普安,TSE,5951015,0
2356,英業達,TSE,3747563,2054120
2317,鴻海,TSE,5743125,-37567
2377,微星,TSE,5298648,15000
2801,彰銀,TSE,5773094,-80774
1536,和大,TSE,4607051,0
1718,中纖,TSE,4698653,0
2615,萬海,TSE,4550528,-13401
2637,慧洋-KY,TSE,3612205,795732
2889,國票金,TSE,4376894,0
8039,台虹,TSE,4099006,0
3481,群創,TSE,1691876,21777
3711,日月光投控,TSE,-699808,4323810
4904,遠傳,TSE,5580235,-397605
2886,兆豐金,TSE,3521254,402934
2486,一詮,TSE,3680494,0
2371,大同,TSE,3584044,35000
2441,超豐,TSE,3252550,27000
2401,凌陽,TSE,3137117,0
5876,上海商銀,TSE,2459927,467000
3005,神基,TSE,2866400,63153
9945,潤泰新,TSE,2743000,0
2634,漢翔,TSE,2776512,22000
8046,南電,TSE,-162488,2798000
3714,富采,TSE,2558706,0
5388,中磊,TSE,2404790,0
2867,三商壽,TSE,2983000,0
6285,啟碁,TSE,2694423,4000
6214,精誠,TSE,2387210,-4367
1810,和成,TSE,2388361,-16760
5471,松翰,TSE,2319900,0
2357,華碩,TSE,2162489,73272
3717,聯嘉投控,TSE,2104000,0
4958,臻鼎-KY,TSE,2044624,94522
2385,群光,TSE,1944084,12803
2006,東和鋼鐵,TSE,1693219,237726
2105,正新,TSE,1761919,76645
2369,菱生,TSE,1427070,0
6120,達運,TSE,1731540,0
2465,麗臺,TSE,1640831,0
1216,統一,TSE,1192894,45465
6239,力成,TSE,1189582,21204
2812,台中銀,TSE,1476919,-33484
2645,長榮航太,TSE,1294670,-3000
2845,遠東銀,TSE,1224042,-16000
1710,東聯,TSE,1309376,0
8105,凌巨,TSE,1154811,0
2912,統一超,TSE,1085174,10503
5521,工信,TSE,1044000,0
2395,研華,TSE,1009576,-4910
2547,日勝生,TSE,1048986,-25778
3026,禾伸堂,TSE,-423268,1344500
2458,義隆,TSE,670747,237811
6176,瑞儀,TSE,1042558,-129000
4526,東台,TSE,867619,0
2428,興勤,TSE,802127,-1000
2603,長榮,TSE,906046,-4969
6226,光鼎,TSE,78796,0
2379,瑞昱,TSE,629804,10218
3033,威健,TSE,665000,-5662
3060,銘異,TSE,779170,0
4952,凌通,TSE,756167,0
1444,力麗,TSE,757100,0
2472,立隆電,TSE,-757404,1503000
8033,雷虎,TSE,687931,0
1609,大亞,TSE,681100,-1000
8028,昇陽半導體,TSE,496840,0
1308,亞聚,TSE,674830,0
4915,致伸,TSE,882063,-228173
6209,今國光,TSE,471742,0
2606,裕民,TSE,656163,3000
2034,允強,TSE,635497,0
2498,宏達電,TSE,637461,0
2630,亞航,TSE,633343,0
6477,安集,TSE,584697,0
2903,遠百,TSE,584050,-2000
3058,立德,TSE,577077,0
9925,新保,TSE,491870,0
2474,可成,TSE,265455,255000
3702,大聯大,TSE,739083,-6000
6919,康霈*,TSE,531535,0
6505,台塑化,TSE,743898,-5775
2359,所羅門,TSE,392498,0
2101,南港,TSE,488546,0
3694,海華,TSE,422823,0
6456,GIS-KY,TSE,467386,0
9802,鈺齊-KY,TSE,449536,0
2374,佳能,TSE,444175,-1000
