code,name,market,foreign_net,sitc_net
3305,昇貿,TSE,264662,0
1446,宏和,TSE,123400,0
6585,鼎基,TSE,128300,0
2524,京城,TSE,128400,0
8476,台境*,TSE,114900,0
6531,愛普*,TSE,143547,114201
5525,順天,TSE,148600,0
5434,崇越,TSE,132250,3000
9930,中聯資源,TSE,123396,0
3092,鴻碩,TSE,120878,0
2402,毅嘉,TSE,321104,0
4755,三福化,TSE,120010,0
1455,集盛,TSE,94379,0
5533,皇鼎,TSE,118000,0
1517,利奇,TSE,118789,0
6139,亞翔,TSE,399054,-171000
2832,台產,TSE,116563,0
4968,立積,TSE,142905,0
2852,第一保,TSE,116300,0
4133,亞諾法,TSE,107140,0
6209,今國光,TSE,164841,0
6869,雲豹能源,TSE,137330,0
4930,燦星網,TSE,112400,0
1464,得力,TSE,98355,0
5244,弘凱,TSE,111200,0
6958,日盛台駿,TSE,117000,0
1225,福懋油,TSE,106200,0
2038,海光,TSE,92073,0
2025,千興,TSE,79023,0
2028,威致,TSE,106700,0
1558,伸興,TSE,106039,0
6805,富世達,TSE,116021,1000
2614,東森,TSE,105266,0
6933,AMAX-KY,TSE,106000,0
8210,勤誠,TSE,-157633,264000
6426,統新,TSE,105800,0
1733,五鼎,TSE,98798,0
1707,葡萄王,TSE,106079,0
1321,大洋,TSE,94000,0
3027,盛達,TSE,90162,0
9906,欣巴巴,TSE,98600,0
6706,惠特,TSE,169300,0
1232,大統益,TSE,105817,0
2227,裕日車,TSE,96300,0
6412,群電,TSE,154006,0
2723,美食-KY,TSE,102777,0
7749,意騰-KY,TSE,104107,0
6579,研揚,TSE,93200,2000
2451,創見,TSE,9909,6000
2247,汎德永業,TSE,96495,0
1723,中碳,TSE,104521,1000
2545,皇翔,TSE,84159,0
3605,宏致,TSE,216324,0
2022,聚亨,TSE,112796,0
1108,幸福,TSE,93100,0
1614,三洋電,TSE,92700,0
1806,冠軍,TSE,87800,0
1529,樂事綠能,TSE,91600,0
9937,全國,TSE,94400,0
6504,南六,TSE,89300,0
2415,錩新,TSE,91854,0
1416,廣豐,TSE,89209,0
9943,好樂迪,TSE,91200,0
7768,頌勝科技,TSE,90200,0
3296,勝德,TSE,91700,0
6906,現觀科,TSE,87600,0
1786,科妍,TSE,87300,0
6916,華凌,TSE,85200,0
7799,禾榮科,TSE,83689,0
2228,劍麟,TSE,78252,0
3376,新日興,TSE,204040,1000
3716,中化控股,TSE,78721,0
3669,圓展,TSE,84600,0
4737,華廣,TSE,84400,0
3437,榮創,TSE,83500,0
2762,世界健身-KY,TSE,79000,0
2885,元大金,TSE,-5173976,2410960
1457,宜進,TSE,77000,0
8162,微矽電子-創,TSE,66700,0
4426,利勤,TSE,78000,0
1109,信大,TSE,74000,0
9946,三發地產,TSE,57700,0
3679,新至陞,TSE,75100,0
1506,正道,TSE,94995,0
1256,鮮活果汁-KY,TSE,71960,0
2239,英利-KY,TSE,72100,0
2012,春雨,TSE,73300,0
1104,環泥,TSE,69754,0
2109,華豐,TSE,72900,0
6715,嘉基,TSE,76000,0
2514,龍邦,TSE,68900,0
2383,台光電,TSE,50375,6030
5007,三星,TSE,70200,0
4155,訊映,TSE,54105,0
2739,寒舍,TSE,73600,0
8011,台通,TSE,68342,0
6409,旭隼,TSE,64657,1918
7610,聯友金屬-創,TSE,68100,0
6670,復盛應用,TSE,65386,1000
1524,耿鼎,TSE,66655,0
3002,歐格,TSE,73800,0
6831,邁科,TSE,91242,-20000
2347,聯強,TSE,-188140,40000
6742,澤米,TSE,64200,0
5288,豐祥-KY,TSE,54280,8000
1203,味王,TSE,65200,0
2704,國賓,TSE,64400,0
4736,泰博,TSE,68385,0
6534,正瀚-創,TSE,63800,0
2373,震旦行,TSE,63100,0
2454,聯發科,TSE,-169676,-1217
4108,懷特,TSE,59500,0
6136,富爾特,TSE,61000,0
6873,泓德能源,TSE,68801,0
3018,隆銘綠能,TSE,2000,0
2516,新建,TSE,59933,0
2414,精技,TSE,65700,0
6184,大豐電,TSE,58800,0
2538,基泰,TSE,50800,0
6526,達發,TSE,63087,2000
9926,新海,TSE,57100,0
3266,昇陽,TSE,56000,0
1442,名軒,TSE,55618,0
6183,關貿,TSE,55600,0
2423,固緯,TSE,54500,0
7721,微程式,TSE,52900,0
8411,福貞-KY,TSE,48800,0
7722,LINEPAY,TSE,56217,0
6605,帝寶,TSE,50403,1000
4583,台灣精銳,TSE,45010,0
2450,神腦,TSE,54000,0
2701,萬企,TSE,49900,0
2535,達欣工,TSE,48403,1000
5306,桂盟,TSE,53200,0
1465,偉全,TSE,50800,0
1734,杏輝,TSE,50586,0
7740,熙特爾-創,TSE,51160,0
8464,億豐,TSE,39408,12000
1725,元禎,TSE,51200,0
4106,雃博,TSE,59800,0
3054,立萬利,TSE,53000,0
8341,日友,TSE,48381,0
1535,中宇,TSE,49200,0
2031,新光鋼,TSE,64134,0
6965,中傑-KY,TSE,48700,0
6224,聚鼎,TSE,47500,0
7760,享溫馨,TSE,37200,0
6862,三集瑞-KY,TSE,61770,0
9942,茂順,TSE,38654,0
1220,台榮,TSE,28100,0
1737,臺鹽,TSE,46900,0
4178,永笙-KY,TSE,43790,0
7750,新代,TSE,23938,22000
3563,牧德,TSE,112867,1000
3443,創意,TSE,77554,-37887
1726,永記,TSE,45800,0
2616,山隆,TSE,48500,0
2705,六福,TSE,44300,0
1235,興泰,TSE,44300,0
5534,長虹,TSE,31500,0
1468,昶和,TSE,40200,0
2480,敦陽科,TSE,43374,0
6533,晶心科,TSE,54663,0
1463,強盛新,TSE,33000,0
9905,大華,TSE,41300,0
1451,年興,TSE,41500,0
7765,中華資安,TSE,42441,0
6541,泰福-KY,TSE,35760,0
6464,台數科,TSE,41300,0
1438,三地開發,TSE,42900,0
6606,建德工業,TSE,38900,0
9802,鈺齊-KY,TSE,38500,2000
7631,聚賢研發-創,TSE,42400,0
4582,聚恆-創,TSE,36300,0
2910,統領,TSE,42100,0
3057,喬鼎,TSE,36100,0
2753,八方雲集,TSE,35517,0
6438,迅得,TSE,59971,0
3308,聯德,TSE,37000,0
1342,八貫,TSE,35841,0
6782,視陽,TSE,35802,0
2477,美隆電,TSE,35800,0
6885,全福生技,TSE,35300,0
1432,大魯閣,TSE,34000,0
2702,華園,TSE,32700,0
1537,廣隆,TSE,33405,0
1590,亞德客-KY,TSE,28627,2400
3705,永信,TSE,31700,0
1337,再生-KY,TSE,32416,0
9919,康那香,TSE,17400,0
5215,科嘉-KY,TSE,32100,0
9912,偉聯,TSE,31900,0
2466,冠西電,TSE,27881,0
8045,達運光電,TSE,33000,0
2431,聯昌,TSE,8939,0
1338,廣華-KY,TSE,31500,0
3557,嘉威,TSE,27500,0
2360,致茂,TSE,-608627,569614
1452,宏益,TSE,32086,0
1583,程泰,TSE,32900,0
6902,GOGOLOOK,TSE,28600,0
8463,潤泰材,TSE,30600,0
1443,立益物流,TSE,29400,0
2008,高興昌,TSE,31300,0
6914,阜爾運通,TSE,30200,0
9924,福興,TSE,23054,0
1736,喬山,TSE,-51988,74000
2033,佳大,TSE,24000,0
6719,力智,TSE,88340,1000
6281,全國電,TSE,28700,0
1906,寶隆,TSE,32600,0
1735,日勝化,TSE,30700,0
1471,首利,TSE,26250,0
4976,佳凌,TSE,57502,0
8442,威宏-KY,TSE,24200,0
7821,神數,TSE,27100,0
4807,日成-KY,TSE,31900,0
6924,榮惠-KY創,TSE,22400,0
6835,圓裕,TSE,19175,0
1626,艾美特-KY,TSE,15600,0
5225,東科-KY,TSE,26400,0
9944,新麗,TSE,23723,0
3022,威強電,TSE,89219,0
1236,宏亞,TSE,23500,0
6689,伊雲谷,TSE,30220,0
4438,廣越,TSE,24000,0
1316,上曜,TSE,15600,0
2506,太設,TSE,20800,0
1439,雋揚,TSE,23480,0
1615,大山,TSE,25000,0
7791,皇家可口,TSE,24000,0
8478,東哥遊艇,TSE,23600,0
5538,東明-KY,TSE,22500,0
1445,大宇,TSE,29300,0
2722,夏都,TSE,21500,0
6115,鎰勝,TSE,17300,0
2231,為升,TSE,38486,0
6243,迅杰,TSE,21493,0
6201,亞弘電,TSE,19600,0
6957,裕慶-KY,TSE,18500,0
2509,全坤建,TSE,18900,0
3050,鈺德,TSE,16700,0
8367,建新國際,TSE,19600,0
1413,宏洲,TSE,16800,0
6949,沛爾生醫-創,TSE,15797,0
3321,同泰,TSE,20500,0
4137,麗豐-KY,TSE,12400,0
2432,倚天酷碁-創,TSE,4100,0
2611,志信,TSE,35867,0
1423,利華,TSE,18682,0
2433,互盛電,TSE,17500,0
1315,達新,TSE,17469,0
1474,弘裕,TSE,17300,0
1454,台富,TSE,17300,0
2382,廣達,TSE,519439,371799
1453,大將,TSE,15000,0
5292,華懋,TSE,18800,0
6515,穎崴,TSE,116090,-100000
3533,嘉澤,TSE,68212,-46000
3515,華擎,TSE,31215,0
1817,凱撒衛,TSE,18300,0
2062,橋椿,TSE,18276,0
8429,金麗-KY,TSE,15232,0
9918,欣天然,TSE,17200,0
3494,誠研,TSE,16100,0
8482,商億-KY,TSE,16900,0
6655,科定,TSE,15342,0
6674,鋐寶科技,TSE,16200,0
8940,新天地,TSE,16200,0
2024,志聯,TSE,16700,0
1512,瑞利,TSE,15700,0
1805,寶徠,TSE,14407,0
2904,匯僑,TSE,12400,0
1530,亞崴,TSE,14800,0
1731,美吾華,TSE,14300,0
4148,全宇生技-KY,TSE,15200,0
8443,阿瘦,TSE,11200,0
6645,金萬林-創,TSE,13100,0
7730,暉盛-創,TSE,12600,0
6625,必應,TSE,14000,0
1441,大東,TSE,13100,0
2430,燦坤,TSE,14000,0
4585,達明,TSE,17870,1000
6216,居易,TSE,11700,0
1541,錩泰,TSE,12378,0
3135,凌航,TSE,17334,0
2945,三商家購,TSE,12200,0
6754,匯僑設計,TSE,13200,0
1410,南染,TSE,12100,0
6614,資拓宏宇,TSE,12000,0
4935,茂林-KY,TSE,17000,0
1341,富林-KY,TSE,12900,0
8467,波力-KY,TSE,11800,0
2712,遠雄來,TSE,12785,0
1323,永裕,TSE,15600,0
3164,景岳,TSE,4500,0
4190,佐登-KY,TSE,13100,0
1470,大統新創,TSE,11083,0
2939,永邑-KY,TSE,15000,0
2424,隴華,TSE,12000,0
9929,秋雨,TSE,12800,0
3150,鈺寶-創,TSE,13800,0
6923,中台,TSE,12600,0
2114,鑫永銓,TSE,10400,0
1525,江申,TSE,11300,0
1521,大億,TSE,11300,0
2901,欣欣,TSE,10300,0
4545,銘鈺,TSE,14300,0
6936,永鴻生技,TSE,10130,0
8488,吉源-KY,TSE,10130,0
2438,翔耀,TSE,14100,0
4195,基米-創,TSE,9400,0
2642,宅配通,TSE,10700,0
2248,華勝-KY,TSE,12570,0
1475,業旺,TSE,11200,0
8481,政伸,TSE,10200,0
6969,成信實業*-創,TSE,14080,0
3406,玉晶光,TSE,147461,-54000
6988,威力暘-創,TSE,5000,0
2929,淘帝-KY,TSE,9900,0
6743,安普新,TSE,7695,0
1456,怡華,TSE,8600,0
7711,永擎,TSE,18390,0
6952,大武山,TSE,9200,0
2241,艾姆勒,TSE,-4211,0
6671,三能-KY,TSE,9100,0
7705,三商餐飲,TSE,12000,0
5546,永固-KY,TSE,12000,0
1472,三洋實業,TSE,8900,0
7823,奧義賽博-KY創,TSE,8600,0
4169,泰宗,TSE,8200,0
3003,健和興,TSE,3700,0
3130,一零四,TSE,7600,0
6591,動力-KY,TSE,8369,0
2017,官田鋼,TSE,2299,0
4994,傳奇,TSE,8200,0
6753,龍德造船,TSE,280954,0
6794,向榮生技,TSE,6800,0
5607,遠雄港,TSE,7650,2000
4588,玖鼎電力,TSE,6081,0
1730,花仙子,TSE,5100,0
2072,世紀風電,TSE,19227,0
1752,南光,TSE,6800,0
6666,羅麗芬-KY,TSE,4800,0
6908,宏碁遊戲-創,TSE,3700,0
8114,振樺電,TSE,-2380,0
6807,峰源-KY,TSE,3677,0
1417,嘉裕,TSE,4300,0
1418,東華,TSE,4097,0
2314,台揚,TSE,5000,0
2254,巨鎧精密-創,TSE,9100,0
7689,大鵬科CLMX,TSE,4000,0
7835,永悅健康-創,TSE,4000,0
6582,申豐,TSE,2900,0
7803,雲象科技-創,TSE,-7300,0
2483,百容,TSE,-21251,0
3062,建漢,TSE,19333,0
1582,信錦,TSE,19787,0
5906,台南-KY,TSE,2600,0
6230,尼得科超眾,TSE,1500,0
9931,欣高,TSE,5100,0
2520,冠德,TSE,9123,6000
7732,金興精密,TSE,10000,0
1732,毛寶,TSE,-11190,0
4439,冠星-KY,TSE,1700,0
6771,平和環保-創,TSE,1500,0
2434,統懋,TSE,2300,0
1324,地球,TSE,1300,0
1339,昭輝,TSE,-1700,0
1776,展宇,TSE,-3900,0
6955,邦睿生技-創,TSE,3002,0
9928,中視,TSE,0,0
1516,川飛,TSE,-300,0
4961,天鈺,TSE,7382,0
3029,零壹,TSE,1837,0
2429,銘旺科,TSE,33641,0
2032,新鋼,TSE,-10700,0
3543,州巧,TSE,-9789,0
4440,宜新實業,TSE,200,0
8201,無敵,TSE,100,0
9927,泰銘,TSE,-1900,0
7822,倍利科,TSE,11800,0
2380,虹光,TSE,-1000,0
6225,天瀚,TSE,-1000,0
3021,鴻名,TSE,-2300,0
2069,運錩,TSE,-14306,0
3432,台端,TSE,-1400,0
6838,台新藥,TSE,-3400,0
1783,和康生,TSE,-1407,0
4569,六方科-KY,TSE,-3424,0
1467,南緯,TSE,-1568,0
2496,卓越,TSE,-2000,0
1538,正峰,TSE,-2000,0
8487,愛爾達-創,TSE,-2500,0
1414,東和,TSE,-9500,0
6887,寶綠特-KY,TSE,-1700,0
4441,振大環球,TSE,-4991,0
2013,中鋼構,TSE,18500,0
1718,中纖,TSE,208180,0
8466,美吉吉-KY,TSE,-8600,0
4557,永新-KY,TSE,-5200,0
2459,敦吉,TSE,-5200,0
6951,青新-創,TSE,-4000,0
6581,鋼聯,TSE,-6100,0
6722,輝創,TSE,-3500,0
1533,車王電,TSE,-11300,0
1233,天仁,TSE,-5400,0
6921,嘉雨思-創,TSE,-12000,0
2302,麗正,TSE,37857,0
6272,驊陞,TSE,-6600,0
6142,友勁,TSE,-11000,0
2748,雲品,TSE,-14100,0
2034,允強,TSE,6179,0
6133,金橋,TSE,-8800,0
2107,厚生,TSE,-9355,0
1473,台南,TSE,-10400,0
5907,大洋-KY,TSE,-9600,0
6931,青松健康,TSE,-11800,0
5484,慧友,TSE,-8800,0
1325,恆大,TSE,-9122,0
2020,美亞,TSE,-17300,0
4581,光隆精密-KY,TSE,-9400,0
8404,百和興業-KY,TSE,-13700,0
3617,碩天,TSE,332,0
6918,愛派司,TSE,-10452,0
8072,陞泰,TSE,-12600,0
7736,虎山,TSE,-11700,0
