code,name,market,foreign_net,sitc_net
2349,錸德,TSE,248264,0
2049,上銀,TSE,327326,0
1447,力鵬,TSE,25365,176000
2331,精英,TSE,240430,0
6205,詮欣,TSE,238425,0
3135,凌航,TSE,255504,0
1467,南緯,TSE,249000,0
2849,安泰銀,TSE,214100,0
2368,金像電,TSE,973307,-740823
6282,康舒,TSE,-304299,7000
2838,聯邦銀,TSE,95445,-6000
4722,國精化,TSE,254264,0
4949,有成精密,TSE,237516,-6000
1218,泰山,TSE,206092,0
8476,台境*,TSE,147800,70000
6152,百一,TSE,218800,0
3563,牧德,TSE,243480,-5000
6442,光聖,TSE,347811,-50877
3055,蔚華科,TSE,221858,0
6781,AES-KY,TSE,209699,15000
1707,葡萄王,TSE,142500,71000
2608,嘉里大榮,TSE,197800,0
7610,聯友金屬-創,TSE,214699,0
6224,聚鼎,TSE,196423,0
5515,建國,TSE,236400,4000
1102,亞泥,TSE,-993465,25552
1568,倉佑,TSE,226150,0
2206,三陽工業,TSE,-193310,375000
4178,永笙-KY,TSE,208260,0
4540,全球傳動,TSE,193552,0
5469,瀚宇博,TSE,172858,-1000
1476,儒鴻,TSE,516619,-318957
2348,海悅,TSE,200500,0
3138,耀登,TSE,202969,0
8210,勤誠,TSE,196828,1000
3376,新日興,TSE,217096,0
8162,微矽電子-創,TSE,197697,0
5285,界霖,TSE,215242,0
2023,燁輝,TSE,101110,-3000
2637,慧洋-KY,TSE,300092,12787
9939,宏全,TSE,18473,151784
9908,大台北,TSE,163600,0
6526,達發,TSE,176667,12000
9935,慶豐富,TSE,175830,0
2852,第一保,TSE,172000,0
2495,普安,TSE,242238,0
2010,春源,TSE,122000,14000
2353,宏碁,TSE,2486510,-3816520
6862,三集瑞-KY,TSE,190815,0
2022,聚亨,TSE,165919,0
1529,樂事綠能,TSE,170518,0
2540,愛山林,TSE,127800,0
3167,大量,TSE,192542,-22000
4976,佳凌,TSE,136570,0
1309,台達化,TSE,198700,0
9940,信義,TSE,138730,0
3257,虹冠電,TSE,180300,0
3645,達邁,TSE,162569,-14000
6928,攸泰科技,TSE,167279,0
1734,杏輝,TSE,153713,0
3447,展達,TSE,145000,0
5269,祥碩,TSE,84152,65000
6742,澤米,TSE,160201,0
2427,三商電,TSE,179300,0
1789,神隆,TSE,116010,0
5484,慧友,TSE,124100,-6000
1307,三芳,TSE,-45300,194318
2501,國建,TSE,49951,25000
1437,勤益控,TSE,138400,0
6573,虹揚-KY,TSE,154980,0
2103,台橡,TSE,-667341,0
4164,承業醫,TSE,133210,0
6426,統新,TSE,141753,0
2465,麗臺,TSE,146600,0
3437,榮創,TSE,138017,0
5534,長虹,TSE,73615,0
6197,佳必琪,TSE,180677,3000
1234,黑松,TSE,129700,0
3021,鴻名,TSE,138258,0
6790,永豐實,TSE,52500,77000
2102,泰豐,TSE,128197,0
6533,晶心科,TSE,113588,0
3708,上緯投控,TSE,123000,2000
3550,聯穎,TSE,54083,56000
1604,聲寶,TSE,117400,0
5531,鄉林,TSE,116000,0
6994,富威電力,TSE,127200,0
5525,順天,TSE,128300,0
2423,固緯,TSE,139400,3000
6189,豐藝,TSE,99234,3894
1736,喬山,TSE,-35650,149000
6873,泓德能源,TSE,123518,0
2404,漢唐,TSE,302943,-165000
6854,錼創科技-KY創,TSE,117018,0
2458,義隆,TSE,95960,60354
9802,鈺齊-KY,TSE,104400,0
2613,中櫃,TSE,120010,0
5608,四維航,TSE,112451,0
2451,創見,TSE,562037,-443000
2468,華經,TSE,121730,0
2903,遠百,TSE,62700,-2000
6558,興能高,TSE,111400,0
2614,東森,TSE,110758,0
1308,亞聚,TSE,76920,0
2534,宏盛,TSE,96212,0
2029,盛餘,TSE,87227,0
7711,永擎,TSE,110099,0
6885,全福生技,TSE,107196,0
8163,達方,TSE,101241,0
1806,冠軍,TSE,97500,0
3443,創意,TSE,153789,18193
1103,嘉泥,TSE,82418,0
8404,百和興業-KY,TSE,81000,0
1786,科妍,TSE,99400,0
6112,邁達特,TSE,111000,0
2515,中工,TSE,128865,-3000
5706,鳳凰,TSE,103400,0
1217,愛之味,TSE,90300,0
2723,美食-KY,TSE,94056,0
2360,致茂,TSE,-109075,98047
2727,王品,TSE,96710,0
9941,裕融,TSE,76110,2426
8249,菱光,TSE,92000,0
8045,達運光電,TSE,103000,0
6142,友勁,TSE,79800,0
2607,榮運,TSE,75709,0
6177,達麗,TSE,-243587,323000
4720,德淵,TSE,107110,-9000
9938,百和,TSE,-256000,298037
1414,東和,TSE,79300,0
3052,夆典,TSE,89900,0
3031,佰鴻,TSE,108424,-10000
3705,永信,TSE,84344,0
2611,志信,TSE,85281,0
1587,吉茂,TSE,92431,0
2397,友通,TSE,89179,0
3583,辛耘,TSE,93685,11000
4526,東台,TSE,119488,0
6743,安普新,TSE,89650,0
3002,歐格,TSE,69080,0
1231,聯華食,TSE,82558,0
6658,聯策,TSE,113600,-3000
4108,懷特,TSE,88300,0
3321,同泰,TSE,134297,0
1463,強盛新,TSE,90006,0
3014,聯陽,TSE,104000,-10390
9930,中聯資源,TSE,72200,0
1720,生達,TSE,71000,0
6243,迅杰,TSE,87800,0
2617,台航,TSE,458504,0
3712,永崴投控,TSE,69474,0
8374,羅昇,TSE,81500,0
1442,名軒,TSE,81105,0
1532,勤美,TSE,72100,0
6958,日盛台駿,TSE,76700,0
1110,東泥,TSE,72600,0
8996,高力,TSE,39779,-39000
8473,山林水,TSE,63756,0
2524,京城,TSE,78100,0
6472,保瑞,TSE,86995,0
2908,特力,TSE,66592,0
3056,富華新,TSE,63000,0
1419,新紡,TSE,60000,6000
6657,華安,TSE,79500,0
1471,首利,TSE,77400,0
2207,和泰車,TSE,59494,2000
3209,全科,TSE,120240,-26000
2701,萬企,TSE,73500,0
8104,錸寶,TSE,75340,0
3665,貿聯-KY,TSE,-477899,545000
3596,智易,TSE,93717,0
8341,日友,TSE,66612,2000
6901,鑽石投資,TSE,54440,0
4414,如興,TSE,72400,0
1457,宜進,TSE,73300,0
1449,佳和,TSE,66705,0
2528,皇普,TSE,168550,-99000
1201,味全,TSE,36500,0
6235,華孚,TSE,58300,0
3034,聯詠,TSE,669459,-575785
2038,海光,TSE,42200,0
2832,台產,TSE,72100,0
2329,華泰,TSE,28590,0
2007,燁興,TSE,64369,0
7786,東方風能,TSE,71279,0
3716,中化控股,TSE,50552,0
2383,台光電,TSE,74509,-42886
2911,麗嬰房,TSE,53800,0
1617,榮星,TSE,76800,0
2414,精技,TSE,8700,61000
1339,昭輝,TSE,56200,0
6589,台康生技,TSE,54200,0
6799,來頡,TSE,93599,0
1304,台聚,TSE,-106100,0
1603,華電,TSE,65200,0
1808,潤隆,TSE,19000,0
2417,圓剛,TSE,64762,0
6672,騰輝電子-KY,TSE,71210,32000
5244,弘凱,TSE,64000,0
2248,華勝-KY,TSE,67769,0
3004,豐達科,TSE,72055,0
2013,中鋼構,TSE,57356,0
9955,佳龍,TSE,61352,0
2753,八方雲集,TSE,59100,1069
6541,泰福-KY,TSE,60134,0
1563,巧新,TSE,104851,0
3528,安馳,TSE,65100,0
7768,頌勝科技,TSE,59200,0
4562,穎漢,TSE,55500,0
3669,圓展,TSE,60000,0
3266,昇陽,TSE,55900,0
9958,世紀鋼,TSE,95713,0
2505,國揚,TSE,45400,0
6863,永道-KY,TSE,66300,0
2107,厚生,TSE,54710,0
8114,振樺電,TSE,57300,0
9937,全國,TSE,52200,0
9905,大華,TSE,52100,0
7821,神數,TSE,44000,0
6890,來億-KY,TSE,44320,0
1733,五鼎,TSE,46630,0
6838,台新藥,TSE,55500,0
3015,全漢,TSE,-26580,80000
2250,IKKA-KY,TSE,54600,0
2429,銘旺科,TSE,69400,0
3557,嘉威,TSE,41400,0
2072,世紀風電,TSE,50240,0
1783,和康生,TSE,48500,0
9946,三發地產,TSE,-57500,94000
2706,第一店,TSE,43400,0
4195,基米-創,TSE,55000,0
1225,福懋油,TSE,41100,0
2379,瑞昱,TSE,-557812,513498
2705,六福,TSE,48100,0
2017,官田鋼,TSE,37000,0
2762,世界健身-KY,TSE,48900,0
7722,LINEPAY,TSE,38554,10000
3296,勝德,TSE,48600,0
6214,精誠,TSE,46577,0
6165,浪凡,TSE,55140,0
2707,晶華,TSE,47000,0
3038,全台,TSE,45523,0
6689,伊雲谷,TSE,48348,0
2438,翔耀,TSE,56000,0
5519,隆大,TSE,36053,0
6024,群益期,TSE,44328,0
1474,弘裕,TSE,47200,0
2514,龍邦,TSE,33361,0
3032,偉訓,TSE,52700,0
6133,金橋,TSE,47211,0
1417,嘉裕,TSE,45183,0
6969,成信實業*-創,TSE,48000,0
6491,晶碩,TSE,48520,0
2376,技嘉,TSE,-1028305,807967
2109,華豐,TSE,39700,0
8422,可寧衛*,TSE,814433,-818000
6281,全國電,TSE,43139,0
3054,立萬利,TSE,44186,0
1524,耿鼎,TSE,31800,0
5288,豐祥-KY,TSE,46200,0
2227,裕日車,TSE,38000,0
2415,錩新,TSE,-11173,51000
1522,堤維西,TSE,23204,0
6504,南六,TSE,42116,0
2488,漢平,TSE,40300,0
1531,高林股,TSE,38000,0
4935,茂林-KY,TSE,39000,0
8454,富邦媒,TSE,29403,192
9924,福興,TSE,36500,0
3051,力特,TSE,25652,0
2910,統領,TSE,38000,0
2506,太設,TSE,35500,0
1598,岱宇,TSE,17000,0
9902,台火,TSE,33000,0
4438,廣越,TSE,37669,0
8072,陞泰,TSE,36354,0
2546,根基,TSE,37200,0
1614,三洋電,TSE,33179,0
1459,聯發,TSE,33000,0
2069,運錩,TSE,21800,0
1321,大洋,TSE,20800,0
9931,欣高,TSE,32000,0
4155,訊映,TSE,16804,0
2028,威致,TSE,31400,0
1903,士紙,TSE,34357,0
4961,天鈺,TSE,64839,-26000
2851,中再保,TSE,-8600,0
1410,南染,TSE,34000,0
6579,研揚,TSE,32706,0
1626,艾美特-KY,TSE,33028,0
4590,富田-創,TSE,36016,0
2012,春雨,TSE,32000,0
1805,寶徠,TSE,37000,0
2748,雲品,TSE,22000,0
6184,大豐電,TSE,32280,0
1220,台榮,TSE,33000,0
6416,瑞祺電通,TSE,43499,0
4770,上品,TSE,36245,0
5215,科嘉-KY,TSE,30001,0
2345,智邦,TSE,-625419,578491
6792,詠業,TSE,34800,0
3338,泰碩,TSE,28503,0
2015,豐興,TSE,10700,4000
6923,中台,TSE,29500,0
5538,東明-KY,TSE,31400,0
1558,伸興,TSE,33365,0
2008,高興昌,TSE,29200,0
1416,廣豐,TSE,30100,0
1104,環泥,TSE,13000,-1000
2642,宅配通,TSE,30600,0
2702,華園,TSE,28600,0
3504,揚明光,TSE,15963,0
2373,震旦行,TSE,25000,0
7799,禾榮科,TSE,24795,0
5203,訊連,TSE,28300,0
5533,皇鼎,TSE,26509,0
1473,台南,TSE,23400,0
2032,新鋼,TSE,8200,0
5225,東科-KY,TSE,26110,0
1456,怡華,TSE,18600,0
1537,廣隆,TSE,25553,0
2704,國賓,TSE,23000,0
8926,台汽電,TSE,55054,5000
6949,沛爾生醫-創,TSE,32689,0
8411,福貞-KY,TSE,25700,0
2739,寒舍,TSE,38590,0
1464,得力,TSE,-6373,0
2480,敦陽科,TSE,13830,4379
2305,全友,TSE,55450,57000
3008,大立光,TSE,-45997,64417
9921,巨大,TSE,24754,0
6776,展碁國際,TSE,23242,0
6605,帝寶,TSE,16580,0
6957,裕慶-KY,TSE,45112,0
1452,宏益,TSE,22000,0
1702,南僑,TSE,12974,0
4426,利勤,TSE,24900,0
5007,三星,TSE,19761,0
1737,臺鹽,TSE,17300,0
1235,興泰,TSE,19200,0
4119,旭富,TSE,20150,0
6534,正瀚-創,TSE,17112,0
2545,皇翔,TSE,51400,0
6671,三能-KY,TSE,23000,0
4104,佳醫,TSE,22650,0
3027,盛達,TSE,8000,0
1256,鮮活果汁-KY,TSE,23600,0
2390,云辰,TSE,-21509,0
6136,富爾特,TSE,20438,0
1445,大宇,TSE,28200,0
3515,華擎,TSE,21200,0
4755,三福化,TSE,20040,0
2636,台驊控股,TSE,19215,0
1906,寶隆,TSE,22500,0
1451,年興,TSE,20300,0
1443,立益物流,TSE,21300,0
6591,動力-KY,TSE,22000,0
2433,互盛電,TSE,17011,0
1616,億泰,TSE,19431,0
4441,振大環球,TSE,21899,0
1338,廣華-KY,TSE,20000,0
9943,好樂迪,TSE,17830,0
4572,駐龍,TSE,19700,0
5283,禾聯碩,TSE,19500,0
6183,關貿,TSE,15500,3000
6782,視陽,TSE,-81277,100000
2106,建大,TSE,-10551,-2000
1527,鑽全,TSE,18089,0
8463,潤泰材,TSE,18000,0
3494,誠研,TSE,8000,0
2101,南港,TSE,-38980,0
7760,享溫馨,TSE,10030,0
6128,上福,TSE,14100,0
1203,味王,TSE,15000,0
2239,英利-KY,TSE,10000,0
1453,大將,TSE,16900,0
7818,溢泰實業,TSE,16590,0
9906,欣巴巴,TSE,10500,0
8478,東哥遊艇,TSE,14049,0
2328,廣宇,TSE,39496,0
6924,榮惠-KY創,TSE,8117,0
7736,虎山,TSE,17021,0
8481,政伸,TSE,16000,0
2509,全坤建,TSE,15800,0
2115,六暉-KY,TSE,18700,0
4142,國光生,TSE,-800,0
3043,科風,TSE,3418,0
3607,谷崧,TSE,12614,0
4137,麗豐-KY,TSE,11000,0
2434,統懋,TSE,16239,0
1454,台富,TSE,14200,0
6937,天虹,TSE,14510,0
8367,建新國際,TSE,14000,0
2612,中航,TSE,13523,0
1623,大東電,TSE,13356,0
8466,美吉吉-KY,TSE,14300,0
4440,宜新實業,TSE,14100,0
1730,花仙子,TSE,14000,0
1323,永裕,TSE,13000,0
2516,新建,TSE,14800,0
8467,波力-KY,TSE,13685,0
6965,中傑-KY,TSE,12600,0
2024,志聯,TSE,11600,0
6916,華凌,TSE,14100,0
1530,亞崴,TSE,14000,0
2904,匯僑,TSE,13000,0
3150,鈺寶-創,TSE,9000,0
2062,橋椿,TSE,7960,0
6914,阜爾運通,TSE,18950,0
1315,達新,TSE,11700,0
2114,鑫永銓,TSE,11300,0
8462,柏文,TSE,10181,0
2450,神腦,TSE,6000,0
7765,中華資安,TSE,12741,0
1465,偉全,TSE,10700,0
1512,瑞利,TSE,12600,0
6645,金萬林-創,TSE,14000,0
2712,遠雄來,TSE,10481,0
8940,新天地,TSE,10115,0
1535,中宇,TSE,10100,0
1233,天仁,TSE,10000,0
3311,閎暉,TSE,13000,0
3057,喬鼎,TSE,10000,0
9944,新麗,TSE,10000,0
8482,商億-KY,TSE,9647,0
6722,輝創,TSE,12500,0
6117,迎廣,TSE,9482,0
7750,新代,TSE,4223,0
7791,皇家可口,TSE,9300,0
6201,亞弘電,TSE,9000,0
3164,景岳,TSE,8000,0
1725,元禎,TSE,9000,0
2030,彰源,TSE,-14101,0
1752,南光,TSE,8689,0
2440,太空梭,TSE,-10700,0
6614,資拓宏宇,TSE,8300,0
8487,愛爾達-創,TSE,10000,0
1438,三地開發,TSE,8191,0
4148,全宇生技-KY,TSE,11100,0
2816,旺旺保,TSE,6000,0
4552,力達-KY,TSE,9900,0
1583,程泰,TSE,11800,0
4736,泰博,TSE,6317,1000
2945,三商家購,TSE,9100,0
6272,驊陞,TSE,7000,0
8016,矽創,TSE,13721,14904
5284,jpp-KY,TSE,4601,0
2477,美隆電,TSE,3700,0
2731,雄獅,TSE,7600,0
4557,永新-KY,TSE,7448,0
2491,吉祥全,TSE,-21600,32000
3168,眾福科,TSE,9300,0
6655,科定,TSE,7300,0
2901,欣欣,TSE,6200,0
3679,新至陞,TSE,6100,0
4994,傳奇,TSE,5100,0
3501,維熹,TSE,8000,0
4999,鑫禾,TSE,4000,0
1460,宏遠,TSE,-3326,0
1109,信大,TSE,-2300,0
2722,夏都,TSE,1400,0
2616,山隆,TSE,4300,0
3046,建碁,TSE,190,0
8429,金麗-KY,TSE,3100,0
6807,峰源-KY,TSE,5034,0
6835,圓裕,TSE,6000,0
9926,新海,TSE,4825,0
7769,鴻勁,TSE,-30875,27010
1439,雋揚,TSE,5500,0
5292,華懋,TSE,10334,-4000
6921,嘉雨思-創,TSE,1000,0
1472,三洋實業,TSE,5900,0
6414,樺漢,TSE,120448,0
6908,宏碁遊戲-創,TSE,3529,0
4582,聚恆-創,TSE,6300,0
1468,昶和,TSE,4000,0
3406,玉晶光,TSE,11972,1000
4439,冠星-KY,TSE,4134,0
8443,阿瘦,TSE,4100,0
6796,晉弘,TSE,5000,0
6582,申豐,TSE,4800,0
4583,台灣精銳,TSE,4801,0
3229,晟鈦,TSE,12500,0
2247,汎德永業,TSE,-1600,2000
6216,居易,TSE,1000,0
2059,川湖,TSE,-101722,68218
1525,江申,TSE,2200,0
8488,吉源-KY,TSE,2200,0
2254,巨鎧精密-創,TSE,10100,0
1817,凱撒衛,TSE,2150,0
1441,大東,TSE,2100,0
6674,鋐寶科技,TSE,2030,0
7721,微程式,TSE,1000,0
8201,無敵,TSE,6000,0
2432,倚天酷碁-創,TSE,4000,0
2424,隴華,TSE,4000,0
6552,易華電,TSE,-7600,0
6641,基士德-KY,TSE,2596,0
1475,業旺,TSE,2100,0
7732,金興精密,TSE,7000,0
6988,威力暘-創,TSE,5000,0
9918,欣天然,TSE,1000,0
5546,永固-KY,TSE,2000,0
4930,燦星網,TSE,2000,0
5234,達興材料,TSE,3710,1000
7740,熙特爾-創,TSE,6890,0
7822,倍利科,TSE,2810,0
6230,尼得科超眾,TSE,-600,0
6756,威鋒電子,TSE,9200,0
6936,永鴻生技,TSE,1200,0
1731,美吾華,TSE,200,0
1521,大億,TSE,-1000,0
1341,富林-KY,TSE,1000,0
2939,永邑-KY,TSE,2000,0
9928,中視,TSE,0,0
4190,佐登-KY,TSE,-3000,0
6581,鋼聯,TSE,-1100,0
6906,現觀科,TSE,-400,0
1413,宏洲,TSE,-1300,0
3308,聯德,TSE,3000,0
1513,中興電,TSE,516108,-497000
6771,平和環保-創,TSE,500,0
6794,向榮生技,TSE,1360,0
1541,錩泰,TSE,300,0
2496,卓越,TSE,1300,0
7823,奧義賽博-KY創,TSE,100,0
1470,大統新創,TSE,15,0
1435,中福,TSE,1000,0
3686,達能,TSE,0,0
1432,大魯閣,TSE,999,0
1418,東華,TSE,-200,0
7749,意騰-KY,TSE,-1416,0
1713,國化,TSE,-2500,0
2231,為升,TSE,9300,0
6225,天瀚,TSE,0,0
5434,崇越,TSE,-195415,188117
8442,威宏-KY,TSE,-800,0
5906,台南-KY,TSE,140,0
4581,光隆精密-KY,TSE,-1000,0
9929,秋雨,TSE,-2000,0
6754,匯僑設計,TSE,-1000,0
9912,偉聯,TSE,-3100,0
1538,正峰,TSE,0,0
6666,羅麗芬-KY,TSE,-1200,0
1232,大統益,TSE,16700,1000
3592,瑞鼎,TSE,176300,-179131
1533,車王電,TSE,-16390,0
6902,GOGOLOOK,TSE,-1400,0
7631,聚賢研發-創,TSE,-2700,0
6515,穎崴,TSE,44522,-49500
6931,青松健康,TSE,-1900,0
6606,建德工業,TSE,-2977,0
4569,六方科-KY,TSE,-2999,0
1423,利華,TSE,-4300,0
4532,瑞智,TSE,-45907,7439
1446,宏和,TSE,-6864,0
7705,三商餐飲,TSE,-4900,0
3432,台端,TSE,-2000,0
2033,佳大,TSE,-4000,0
6951,青新-創,TSE,-5000,0
2929,淘帝-KY,TSE,-2528,0
2387,精元,TSE,-5700,0
6283,淳安,TSE,-3899,0
6887,寶綠特-KY,TSE,-4971,0
6952,大武山,TSE,-4000,0
6955,邦睿生技-創,TSE,-1000,0
6431,光麗-KY,TSE,-3000,0
6115,鎰勝,TSE,-11000,0
2228,劍麟,TSE,-8000,0
4737,華廣,TSE,-6700,0
1324,地球,TSE,-4919,0
2430,燦坤,TSE,-8000,0
4588,玖鼎電力,TSE,-6600,0
4952,凌通,TSE,19778,0
6215,和椿,TSE,5867,0
6934,心誠鎂,TSE,-6400,0
5222,全訊,TSE,-6500,0
3130,一零四,TSE,-8932,0
3593,力銘,TSE,-7000,0
7803,雲象科技-創,TSE,2000,0
1516,川飛,TSE,-8300,0
6768,志強-KY,TSE,7303,-17756
4106,雃博,TSE,8030,0
6918,愛派司,TSE,-10000,0
1776,展宇,TSE,-23000,0
6933,AMAX-KY,TSE,-9299,0
9927,泰銘,TSE,-12000,0
4560,強信-KY,TSE,-10000,0
2850,新產,TSE,-20831,0
4545,銘鈺,TSE,-15920,0
5236,凌陽創新,TSE,-6000,0
2425,承啟,TSE,7566,46000
3518,柏騰,TSE,-20000,0
